"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.379150828E1,-2.375537604E-1,2.101232260E-1,4.229096174E-1
1.379402141E1,-2.439453453E-1,2.101232260E-1,4.314317405E-1
1.379653453E1,-2.545979917E-1,2.197106034E-1,4.420843720E-1
1.379904766E1,-2.599242926E-1,2.229063958E-1,4.527370036E-1
1.380156078E1,-2.641853690E-1,2.207758725E-1,4.601938426E-1
1.380407391E1,-2.641853690E-1,2.207758725E-1,4.697812200E-1
1.380658703E1,-2.652506232E-1,2.197106034E-1,4.783033133E-1
1.380910011E1,-2.641853690E-1,2.186453342E-1,4.836296439E-1
1.381161323E1,-2.588590384E-1,2.186453342E-1,4.910864830E-1
1.381412636E1,-2.503369153E-1,2.175800800E-1,4.942822754E-1
1.381663948E1,-2.396842986E-1,2.143842876E-1,4.985433221E-1
1.381915261E1,-2.279663980E-1,2.143842876E-1,5.017391443E-1
1.382166573E1,-2.119874358E-1,2.122537643E-1,5.006738305E-1
1.382417886E1,-1.938779652E-1,2.143842876E-1,4.964128137E-1
1.382669193E1,-1.747032106E-1,2.197106034E-1,4.942822754E-1
1.382920505E1,-1.491369009E-1,2.197106034E-1,4.889559448E-1
1.383171818E1,-1.267663538E-1,2.229063958E-1,4.846948981E-1
1.383423130E1,-1.012000367E-1,2.250369191E-1,4.804338515E-1
1.383674443E1,-7.669897377E-2,2.229063958E-1,4.751075208E-1
1.383925755E1,-4.367580265E-2,2.197106034E-1,4.655201733E-1
1.384177068E1,-1.491368935E-2,2.154495418E-1,4.623243809E-1
1.384428375E1,1.278316230E-2,2.090579718E-1,4.559327960E-1
1.384679688E1,4.474106804E-2,1.994705945E-1,4.516717196E-1
1.384931000E1,7.563371211E-2,1.898832172E-1,4.516717196E-1
1.385182313E1,1.022652984E-1,1.781653315E-1,4.484759569E-1
1.385433625E1,1.257010996E-1,1.611211151E-1,4.484759569E-1
1.385684938E1,1.491369009E-1,1.472726762E-1,4.495412111E-1
1.385936250E1,1.661811173E-1,1.312937289E-1,4.559327960E-1
1.386187558E1,1.832253337E-1,1.195758283E-1,4.623243809E-1
1.386438870E1,1.960084885E-1,1.057274044E-1,4.687159657E-1
1.386690183E1,2.024000734E-1,9.614003450E-2,4.729770124E-1
1.386941495E1,2.109221816E-1,8.016107976E-2,4.814991057E-1
1.387192808E1,2.151832283E-1,6.524739414E-2,4.889559448E-1
1.387444120E1,2.119874358E-1,5.139896646E-2,5.006738305E-1
1.387695433E1,2.087916434E-1,3.648527712E-2,5.102612376E-1
1.387946740E1,2.024000734E-1,2.689790353E-2,5.241096616E-1
1.388198052E1,1.896169037E-1,1.518000476E-2,5.390233397E-1
1.388449365E1,1.789642721E-1,2.396842930E-3,5.528717637E-1
1.388700677E1,1.597895324E-1,-2.929474693E-3,5.731117725E-1
1.388951990E1,1.438105702E-1,-2.929474693E-3,5.880254507E-1
1.389203302E1,1.257010996E-1,-3.994738217E-3,6.050696969E-1
1.389454615E1,1.033305600E-1,-1.864211168E-3,6.242444515E-1
1.389705922E1,8.522108197E-2,-7.989476435E-4,6.434191465E-1
1.389957235E1,6.072001904E-2,-1.864211168E-3,6.615286469E-1
1.390208547E1,3.941474855E-2,-2.929474693E-3,6.807034016E-1
1.390459860E1,2.343579754E-2,-1.864211168E-3,7.009434104E-1
1.390711172E1,4.261054099E-3,-1.864211168E-3,7.179875970E-1
1.390962485E1,-8.522108197E-3,-7.190528791E-3,7.360970974E-1
1.391213797E1,-2.237053402E-2,-8.255792782E-3,7.531412840E-1
1.391465104E1,-3.408843279E-2,-6.125265267E-3,7.691202760E-1
1.391716417E1,-4.154527932E-2,-1.251684688E-2,7.904255390E-1
1.391967729E1,-4.474106804E-2,-1.571263745E-2,8.074697256E-1
1.392219042E1,-4.900212213E-2,-2.103895508E-2,8.223834634E-1
1.392470354E1,-5.006738752E-2,-2.956106327E-2,8.415581584E-1
1.392721667E1,-4.793685675E-2,-3.701790795E-2,8.586024046E-1
1.392972979E1,-4.367580265E-2,-4.980107024E-2,8.735160828E-1
1.393224287E1,-4.048001394E-2,-6.045370549E-2,8.894950151E-1
1.393475599E1,-2.876211517E-2,-7.217160612E-2,9.065392613E-1
1.393726912E1,-1.704421639E-2,-8.602003008E-2,9.203876853E-1
1.393978224E1,-7.456844673E-3,-1.030642465E-1,9.363666177E-1
1.394229537E1,5.326317623E-3,-1.147821471E-1,9.502150416E-1
1.394480849E1,2.130527049E-2,-1.243695170E-1,9.608677030E-1
1.394732162E1,3.834948689E-2,-1.318263561E-1,9.725856185E-1
1.394983469E1,5.645896494E-2,-1.371526718E-1,9.789772034E-1
1.395234782E1,7.669897377E-2,-1.403484643E-1,9.832382202E-1
1.395486094E1,9.480845183E-2,-1.446095258E-1,9.917603135E-1
1.395737407E1,1.182442531E-1,-1.467400491E-1,9.938908815E-1
1.395988719E1,1.438105702E-1,-1.499358416E-1,9.949561357E-1
1.396240032E1,1.683116406E-1,-1.563274264E-1,9.938908815E-1
1.396491344E1,1.938779652E-1,-1.627189964E-1,9.928256273E-1
1.396742651E1,2.205095440E-1,-1.723063737E-1,9.906950593E-1
1.396993964E1,2.503369153E-1,-1.893505901E-1,9.853687882E-1
1.397245276E1,2.865558863E-1,-2.095905989E-1,9.768466353E-1
1.397496589E1,3.249053657E-1,-2.298306078E-1,9.683245420E-1
1.397747901E1,3.589937985E-1,-2.426137626E-1,9.598024487E-1
1.397999214E1,3.962780237E-1,-2.522011399E-1,9.480845332E-1
1.398250526E1,4.388885796E-1,-2.575274706E-1,9.342361093E-1
1.398501834E1,4.740422666E-1,-2.553969324E-1,9.257140160E-1
1.398753146E1,5.091959834E-1,-2.543316782E-1,9.182571769E-1
1.399004459E1,5.454149246E-1,-2.543316782E-1,9.161266088E-1
1.399255771E1,5.795033574E-1,-2.490053475E-1,9.171919227E-1
1.399507084E1,6.103960276E-1,-2.351569235E-1,9.246487617E-1
1.399758396E1,6.380928755E-1,-2.191779763E-1,9.395624399E-1
1.400009709E1,6.604633927E-1,-2.021337599E-1,9.555413723E-1
1.400261016E1,6.817686558E-1,-1.861547977E-1,9.747161269E-1
1.400512328E1,6.966823339E-1,-1.648495346E-1,1.000282407E0
1.400763641E1,7.084002495E-1,-1.456747800E-1,1.031175137E0
1.401014953E1,7.126613259E-1,-1.328916252E-1,1.066328764E0
1.401266266E1,7.084002495E-1,-1.243695170E-1,1.107874036E0
1.401517578E1,6.966823339E-1,-1.083905622E-1,1.155810952E0
1.401768891E1,6.860297322E-1,-9.880319238E-2,1.208008885E0
1.402020198E1,6.583328843E-1,-8.282423764E-2,1.262337327E0
1.402271511E1,6.231791377E-1,-6.578002125E-2,1.325187802E0
1.402522823E1,5.773728490E-1,-4.127896205E-2,1.391234159E0
1.402774136E1,5.209138393E-1,-1.038631983E-2,1.458345771E0
1.403025448E1,4.538022578E-1,2.902843058E-2,1.529718399E0
1.403276761E1,3.792338073E-1,7.057370991E-2,1.601091027E0
1.403528073E1,2.929474711E-1,1.217063591E-1,1.670333147E0
1.403779380E1,2.002695501E-1,1.771000624E-1,1.736379504E0
1.404030698E1,9.906950593E-2,2.410158664E-1,1.802425861E0
1.404282016E1,-1.065263525E-2,2.996053696E-1,1.866341710E0
1.404533339E1,-1.235705689E-1,3.592601120E-1,1.922800660E0
1.404784656E1,-2.396842986E-1,4.167843461E-1,1.973933339E0
1.405035974E1,-3.589937985E-1,4.689822793E-1,2.020804882E0
1.405287292E1,-4.793685973E-1,5.094622970E-1,2.059154510E0
1.405538615E1,-5.922865272E-1,5.414201617E-1,2.088981867E0
1.405789933E1,-6.998781562E-1,5.595296621E-1,2.110286951E0
1.406041250E1,-7.946866155E-1,5.627254844E-1,2.123070240E0
1.406292568E1,-8.831034899E-1,5.552685857E-1,2.126266003E0
1.406543891E1,-9.544761181E-1,5.360938907E-1,2.128396511E0
1.406795209E1,-1.017326713E0,5.147886276E-1,2.129461765E0
1.407046526E1,-1.064198256E0,4.956138432E-1,2.129461765E0
1.407297844E1,-1.100417256E0,4.711127877E-1,2.131592274E0
1.407549167E1,-1.125983596E0,4.498075247E-1,2.128396511E0
1.407800485E1,-1.136636138E0,4.306327701E-1,2.125200748E0
1.408051802E1,-1.134505630E0,3.997401297E-1,2.116678715E0
1.408303120E1,-1.125983596E0,3.624559045E-1,2.103895426E0
1.408554443E1,-1.102547765E0,3.251716793E-1,2.091112375E0
1.408805761E1,-1.061002493E0,2.793653607E-1,2.066611290E0
1.409057078E1,-1.014130831E0,2.314285040E-1,2.046371222E0
1.409308396E1,-9.587371945E-1,1.813611090E-1,2.017609119E0
1.409559719E1,-8.969519138E-1,1.323589981E-1,1.984586000E0
1.409811037E1,-8.266444802E-1,8.229161054E-2,1.951562762E0
1.410062354E1,-7.467497587E-1,3.648527712E-2,1.914278507E0
1.410313672E1,-6.689854860E-1,-7.190528791E-3,1.874863863E0
1.410564995E1,-5.848296881E-1,-4.127896205E-2,1.838644862E0
1.410816313E1,-5.017391443E-1,-7.962844521E-2,1.791773200E0
1.411067630E1,-4.143875241E-1,-1.083905622E-1,1.747032166E0
1.411318948E1,-3.270359039E-1,-1.307611018E-1,1.704421639E0
1.411570271E1,-2.428800762E-1,-1.478053182E-1,1.658615351E0
1.411821589E1,-1.619200557E-1,-1.573926806E-1,1.620265841E0
1.412072906E1,-8.202528954E-2,-1.627189964E-1,1.579785824E0
1.412324224E1,-6.391581148E-3,-1.541968882E-1,1.542501569E0
1.412575547E1,6.604634225E-2,-1.382179409E-1,1.510543704E0
1.412826865E1,1.310274154E-1,-1.126516163E-1,1.479651093E0
1.413078183E1,1.917474270E-1,-8.282423764E-2,1.454084754E0
1.413329500E1,2.418148220E-1,-4.340948910E-2,1.429583669E0
1.413580823E1,2.876211405E-1,2.396842930E-3,1.413604736E0
1.413832141E1,3.323622346E-1,5.139896646E-2,1.400821567E0
1.414083459E1,3.643201292E-1,1.067926660E-1,1.389103651E0
1.414334776E1,3.930822313E-1,1.621863693E-1,1.382712007E0
1.414586099E1,4.133222401E-1,2.218411267E-1,1.377385736E0
1.414837417E1,4.271706641E-1,2.836264074E-1,1.377385736E0
1.415088735E1,4.367580414E-1,3.400853872E-1,1.375255227E0
1.415340052E1,4.420843720E-1,3.986748755E-1,1.378450990E0
1.415591375E1,4.410190880E-1,4.508727789E-1,1.386973143E0
1.415842693E1,4.388885796E-1,4.966791272E-1,1.393364668E0
1.416094011E1,4.293012023E-1,5.392896533E-1,1.401886821E0
1.416345328E1,4.197138250E-1,5.755085945E-1,1.412539482E0
1.416596651E1,4.026696086E-1,6.085317731E-1,1.425322652E0
1.416847969E1,3.866906464E-1,6.383591890E-1,1.439171076E0
1.417099287E1,3.696464300E-1,6.617949605E-1,1.453019500E0
1.417350604E1,3.494064212E-1,6.809697151E-1,1.466867924E0
1.417601927E1,3.334274888E-1,6.948181391E-1,1.478585720E0
1.417853245E1,3.185137808E-1,7.065360546E-1,1.494564772E0
1.418104563E1,3.036001027E-1,7.107970715E-1,1.503086805E0
1.418355880E1,2.854906321E-1,7.054707408E-1,1.513739467E0
1.418607203E1,2.705769241E-1,6.969486475E-1,1.522261620E0
1.418858521E1,2.514021993E-1,6.937528849E-1,1.529718399E0
1.419109839E1,2.364885062E-1,6.873613000E-1,1.536110044E0
1.419361157E1,2.226400822E-1,6.756433845E-1,1.541436315E0
1.419612479E1,2.077263892E-1,6.596644521E-1,1.545697331E0
1.419863797E1,1.917474270E-1,6.351633668E-1,1.554219484E0
1.420115115E1,1.800295413E-1,6.095970273E-1,1.557415247E0
1.420366432E1,1.715074331E-1,5.765739083E-1,1.554219484E0
1.420617755E1,1.587242633E-1,5.467464924E-1,1.553154230E0
1.420869073E1,1.491369009E-1,5.147886276E-1,1.552088976E0
1.421120391E1,1.406147778E-1,4.775043726E-1,1.551023722E0
1.421371709E1,1.363537312E-1,4.391548932E-1,1.551023722E0
1.421623032E1,1.320926845E-1,4.040012062E-1,1.553154230E0
1.421874349E1,1.278316230E-1,3.752390742E-1,1.553154230E0
1.422125667E1,1.235705689E-1,3.539338112E-1,1.553154230E0
1.422376985E1,1.225053072E-1,3.294327557E-1,1.555284739E0
1.422628308E1,1.235705689E-1,3.102580011E-1,1.555284739E0
1.422879625E1,1.288968921E-1,2.953443229E-1,1.554219484E0
1.423130943E1,1.288968921E-1,2.804306149E-1,1.560611010E0
1.423382261E1,1.374190003E-1,2.665821910E-1,1.563806891E0
1.423633584E1,1.448758394E-1,2.569948137E-1,1.568067908E0
1.423884901E1,1.523326784E-1,2.495379746E-1,1.571263671E0
1.424136219E1,1.608547866E-1,2.420811355E-1,1.575524807E0
1.424387537E1,1.651158482E-1,2.420811355E-1,1.578720570E0
1.424638860E1,1.768337488E-1,2.399506122E-1,1.578720570E0
1.424890177E1,1.864211112E-1,2.431464046E-1,1.588307858E0
1.425141495E1,1.906821728E-1,2.442116588E-1,1.592568994E0
1.425392813E1,1.992042810E-1,2.484727204E-1,1.593634248E0
1.425644136E1,2.077263892E-1,2.548643053E-1,1.594699502E0
1.425895453E1,2.119874358E-1,2.612558901E-1,1.604286909E0
1.426146771E1,2.173137665E-1,2.719085217E-1,1.606417418E0
1.426398089E1,2.226400822E-1,2.836264074E-1,1.607482672E0
1.426649412E1,2.258358598E-1,2.996053696E-1,1.617070079E0
1.426900729E1,2.279663980E-1,3.187801242E-1,1.621331096E0
1.427152047E1,2.247706056E-1,3.347590566E-1,1.622396350E0
1.427403365E1,2.300969213E-1,3.549990654E-1,1.626657367E0
1.427654688E1,2.332927138E-1,3.720432818E-1,1.628787875E0
1.427906005E1,2.332927138E-1,3.858917058E-1,1.629853249E0
1.428157323E1,2.279663980E-1,3.986748755E-1,1.637310028E0
1.428408641E1,2.290316522E-1,4.114580452E-1,1.643701673E0
1.428659964E1,2.279663980E-1,4.274369776E-1,1.642636299E0
1.428911282E1,2.247706056E-1,4.412854016E-1,1.645832181E0
1.429162599E1,2.237053365E-1,4.530033171E-1,1.646897435E0
1.429413917E1,2.226400822E-1,4.636559486E-1,1.652223706E0
1.429665240E1,2.173137665E-1,4.657864869E-1,1.652223706E0
1.429916558E1,2.130527049E-1,4.668517411E-1,1.652223706E0
1.430167875E1,2.077263892E-1,4.679169953E-1,1.653288960E0
1.430419193E1,2.002695501E-1,4.732433259E-1,1.655419469E0
1.430670516E1,1.896169037E-1,4.807001650E-1,1.655419469E0
1.430921834E1,1.789642721E-1,4.838959575E-1,1.652223706E0
1.431173151E1,1.704421639E-1,4.902875423E-1,1.651158452E0
1.431424469E1,1.555284709E-1,4.934833348E-1,1.652223706E0
1.431675792E1,1.448758394E-1,4.934833348E-1,1.647962689E0
1.431927110E1,1.299621463E-1,4.892222881E-1,1.642636299E0
1.432178427E1,1.203747764E-1,4.796349108E-1,1.635179520E0
1.432429745E1,1.075916141E-1,4.721780717E-1,1.626657367E0
1.432681068E1,8.841687441E-2,4.647212029E-1,1.618135333E0
1.432932386E1,7.137265801E-2,4.561991096E-1,1.609613180E0
1.433183703E1,5.752423033E-2,4.466117322E-1,1.598960519E0
1.433435021E1,4.154527932E-2,4.327633083E-1,1.586177349E0
1.433686344E1,2.556632459E-2,4.157190919E-1,1.569133162E0
1.433937662E1,1.704421639E-2,4.050664604E-1,1.556349993E0
1.434188979E1,1.065263525E-3,3.890874982E-1,1.540371060E0
1.434440297E1,-1.171789877E-2,3.773696125E-1,1.526522636E0
1.434691620E1,-2.343579754E-2,3.656516969E-1,1.509478450E0
1.434942938E1,-2.982737869E-2,3.528685570E-1,1.487107873E0
1.435194255E1,-3.728422523E-2,3.422158957E-1,1.471128941E0
1.435445573E1,-4.261054099E-2,3.294327557E-1,1.454084754E0
1.435696896E1,-4.793685675E-2,3.145190477E-1,1.432779431E0
1.435948214E1,-4.900212213E-2,2.985401154E-1,1.417865753E0
1.436199532E1,-5.645896494E-2,2.772348225E-1,1.400821567E0
1.436450849E1,-5.965475738E-2,2.665821910E-1,1.382712007E0
1.436702172E1,-6.178528443E-2,2.569948137E-1,1.364602566E0
1.436953490E1,-6.604634225E-2,2.484727204E-1,1.348623633E0
1.437204808E1,-6.817686558E-2,2.442116588E-1,1.329448938E0
1.437456125E1,-7.030738890E-2,2.420811355E-1,1.312404633E0
1.437707448E1,-7.563371211E-2,2.388853431E-1,1.293229938E0
1.437958766E1,-7.669897377E-2,2.410158664E-1,1.276185751E0
1.438210084E1,-7.989476621E-2,2.442116588E-1,1.257010937E0
1.438461401E1,-8.202528954E-2,2.484727204E-1,1.242097259E0
1.438712724E1,-8.096002787E-2,2.495379746E-1,1.221857309E0
1.438964042E1,-8.415582031E-2,2.548643053E-1,1.202682495E0
1.439215360E1,-8.096002787E-2,2.601906061E-1,1.186703563E0
1.439466677E1,-7.882949710E-2,2.612558901E-1,1.171789885E0
1.439718000E1,-7.243791968E-2,2.665821910E-1,1.156876206E0
1.439969318E1,-7.137265801E-2,2.740390301E-1,1.146223545E0
1.440220636E1,-6.604634225E-2,2.857569456E-1,1.130244613E0
1.440471953E1,-5.539370328E-2,2.942790389E-1,1.121722460E0
1.440723276E1,-5.326317623E-2,2.974748313E-1,1.115330935E0
1.440974594E1,-4.687159508E-2,3.006706238E-1,1.107874036E0
1.441225912E1,-4.154527932E-2,2.985401154E-1,1.101482511E0
1.441477229E1,-3.941474855E-2,2.932137847E-1,1.096156120E0
1.441728552E1,-4.048001394E-2,2.900179923E-1,1.094025612E0
1.441979870E1,-4.154527932E-2,2.889527380E-1,1.091895103E0
1.442231188E1,-4.793685675E-2,2.932137847E-1,1.084438324E0
1.442482505E1,-5.326317623E-2,2.921485305E-1,1.076981425E0
1.442733828E1,-6.391581148E-2,2.953443229E-1,1.076981425E0
1.442985146E1,-7.669897377E-2,2.932137847E-1,1.073785663E0
1.443236464E1,-8.628634363E-2,2.868221998E-1,1.065263510E0
1.443487782E1,-1.001347750E-1,2.793653607E-1,1.057806730E0
1.443739104E1,-1.161137223E-1,2.719085217E-1,1.050349832E0
1.443990422E1,-1.267663538E-1,2.655169368E-1,1.043958306E0
1.444241740E1,-1.438105702E-1,2.623211443E-1,1.035436153E0
1.444493058E1,-1.640505791E-1,2.527337670E-1,1.027979255E0
1.444744380E1,-1.768337488E-1,2.463421971E-1,1.022652984E0
1.444995698E1,-1.960084885E-1,2.388853431E-1,1.013065577E0
1.445247016E1,-2.130527049E-1,2.261021882E-1,1.002413034E0
1.445498334E1,-2.279663980E-1,2.133190185E-1,9.928256273E-1
1.445749657E1,-2.450106144E-1,2.005358636E-1,9.832382202E-1
1.446000974E1,-2.577937841E-1,1.834916472E-1,9.704550505E-1
1.446252292E1,-2.727074623E-1,1.717737466E-1,9.587371945E-1
1.446503610E1,-2.833600938E-1,1.579253227E-1,9.459540248E-1
1.446754932E1,-2.950780094E-1,1.398158371E-1,9.289097786E-1
1.447006250E1,-3.078611493E-1,1.217063591E-1,9.139961004E-1
1.447257568E1,-3.185137808E-1,1.067926660E-1,8.990824223E-1
1.447508886E1,-3.270359039E-1,9.294424206E-2,8.788424134E-1
1.447760209E1,-3.355579972E-1,8.442213386E-2,8.586024046E-1
1.448011526E1,-3.408843279E-1,7.376950234E-2,8.383623958E-1
1.448262844E1,-3.483411670E-1,6.418212503E-2,8.170571327E-1
1.448514162E1,-3.515369594E-1,5.779054761E-2,7.914907932E-1
1.448765485E1,-3.536674976E-1,5.246422812E-2,7.712507844E-1
1.449016802E1,-3.568632901E-1,4.820317402E-2,7.478150129E-1
1.449268120E1,-3.526022136E-1,4.394211993E-2,7.190528512E-1
1.449519438E1,-3.536674976E-1,3.968106583E-2,6.945518255E-1
1.449770761E1,-3.526022136E-1,3.435475007E-2,6.679202318E-1
1.450022078E1,-3.483411670E-1,3.115895763E-2,6.455497146E-1
1.450273396E1,-3.430148661E-1,3.222422302E-2,6.210486293E-1
1.450524714E1,-3.366232812E-1,3.009369411E-2,5.954822898E-1
1.450776037E1,-3.281011581E-1,2.796316706E-2,5.709812641E-1
1.451027354E1,-3.206443191E-1,2.902843058E-2,5.464801788E-1
1.451278672E1,-3.121222258E-1,2.476737648E-2,5.209138393E-1
1.451529990E1,-3.036001027E-1,2.263684943E-2,4.953475296E-1
1.451781313E1,-2.940127254E-1,1.837579533E-2,4.729770124E-1
1.452032630E1,-2.833600938E-1,1.518000476E-2,4.506064653E-1
1.452283948E1,-2.737727165E-1,1.518000476E-2,4.261054099E-1
1.452535266E1,-2.663158774E-1,1.091895066E-2,3.952127695E-1
1.452786589E1,-2.556632459E-1,4.527369980E-3,3.675159216E-1
1.453037907E1,-2.418148220E-1,-7.989476435E-4,3.408843279E-1
1.453289224E1,-2.332927138E-1,-1.251684688E-2,3.089264333E-1
1.453540547E1,-2.194442898E-1,-1.997369155E-2,2.812295556E-1
1.453791865E1,-2.066611201E-1,-2.849579975E-2,2.492716610E-1
1.454043188E1,-1.874863803E-1,-4.767054319E-2,2.173137665E-1
1.454294511E1,-1.736379564E-1,-6.258422881E-2,1.832253337E-1
1.454545834E1,-1.576589942E-1,-8.388949931E-2,1.491369009E-1
1.454797157E1,-1.342232078E-1,-1.126516163E-1,1.182442531E-1
1.455048479E1,-1.161137223E-1,-1.382179409E-1,8.309055865E-2
1.455299802E1,-9.161266685E-2,-1.595232189E-1,5.219791085E-2
1.455551125E1,-6.498107314E-2,-1.744368970E-1,2.237053402E-2
1.455802448E1,-4.154527932E-2,-1.882853210E-1,-8.522108197E-3
1.456053771E1,-2.024000697E-2,-1.893505901E-1,-3.728422523E-2
1.456305094E1,-0.000000000E0,-1.882853210E-1,-6.072001904E-2
1.456556417E1,1.597895287E-2,-1.882853210E-1,-7.669897377E-2
1.456807740E1,2.982737869E-2,-1.755021662E-1,-9.480845183E-2
1.457059063E1,3.941474855E-2,-1.531316340E-1,-1.086568832E-1
1.457310386E1,4.580633342E-2,-1.286305636E-1,-1.150484607E-1
1.457561709E1,4.687159508E-2,-9.028108418E-2,-1.225053072E-1
1.457813037E1,4.474106804E-2,-5.193159729E-2,-1.288968921E-1
1.458064360E1,4.154527932E-2,-1.145158336E-2,-1.299621463E-1
1.458315683E1,3.834948689E-2,2.689790353E-2,-1.235705689E-1
1.458567005E1,3.302317113E-2,6.524739414E-2,-1.193095148E-1
1.458818328E1,2.769685164E-2,9.400950372E-2,-1.022652984E-1
1.459069651E1,2.450106107E-2,1.163800433E-1,-8.522108197E-2
1.459320974E1,2.130527049E-2,1.312937289E-1,-6.285054982E-2
1.459572297E1,1.704421639E-2,1.344895214E-1,-3.728422523E-2
1.459823620E1,1.597895287E-2,1.312937289E-1,-6.391581148E-3
1.460074943E1,9.587371722E-3,1.238368824E-1,2.876211517E-2
1.460326266E1,5.326317623E-3,1.110537201E-1,7.030738890E-2
1.460577589E1,-2.130527049E-3,9.400950372E-2,1.129179299E-1
1.460828912E1,-1.171789877E-2,8.122634143E-2,1.576589942E-1
1.461080235E1,-2.450106107E-2,6.098633632E-2,2.013348043E-1
1.461331558E1,-3.621895984E-2,4.181159288E-2,2.407495528E-1
1.461582880E1,-5.113264918E-2,2.370211296E-2,2.737727165E-1
1.461834203E1,-6.924212724E-2,4.527369980E-3,3.025348485E-1
1.462085526E1,-9.161266685E-2,-1.464737393E-2,3.312969506E-1
1.462336849E1,-1.107874066E-1,-3.382211551E-2,3.440801203E-1
1.462588177E1,-1.320926845E-1,-4.767054319E-2,3.536674976E-1
1.462839500E1,-1.491369009E-1,-6.791055202E-2,3.579285443E-1
1.463090823E1,-1.672463715E-1,-8.815055341E-2,3.494064212E-1
1.463342146E1,-1.821600646E-1,-1.094558239E-1,3.387537897E-1
1.463593469E1,-1.970737576E-1,-1.265000403E-1,3.217095733E-1
1.463844792E1,-2.109221816E-1,-1.403484643E-1,3.025348485E-1
1.464096115E1,-2.173137665E-1,-1.541968882E-1,2.790990472E-1
1.464347438E1,-2.205095440E-1,-1.691105813E-1,2.503369153E-1
1.464598761E1,-2.247706056E-1,-1.840242743E-1,2.151832283E-1
1.464850084E1,-2.237053365E-1,-1.957421750E-1,1.864211112E-1
1.465101406E1,-2.215748131E-1,-2.063948065E-1,1.512674242E-1
1.465352729E1,-2.151832283E-1,-2.170474380E-1,1.150484607E-1
1.465604052E1,-2.077263892E-1,-2.223737538E-1,7.456845045E-2
1.465855375E1,-1.970737576E-1,-2.245042920E-1,3.941474855E-2
1.466106698E1,-1.853558570E-1,-2.191779763E-1,1.065263525E-3
1.466358021E1,-1.704421639E-1,-2.106558681E-1,-3.515369445E-2
1.466609344E1,-1.533979475E-1,-1.989379674E-1,-7.137265801E-2
1.466860667E1,-1.374190003E-1,-1.850895435E-1,-1.043958217E-1
1.467111990E1,-1.203747764E-1,-1.637842655E-1,-1.352884620E-1
1.467363318E1,-1.054610908E-1,-1.456747800E-1,-1.672463715E-1
1.467614641E1,-9.054739773E-2,-1.233042553E-1,-1.896169037E-1
1.467865964E1,-7.350318134E-2,-1.105210930E-1,-2.119874358E-1
1.468117287E1,-5.965475738E-2,-8.921582252E-2,-2.343579829E-1
1.468368610E1,-4.048001394E-2,-7.430212945E-2,-2.514021993E-1
1.468619932E1,-2.024000697E-2,-6.364949793E-2,-2.673811316E-1
1.468871255E1,-1.065263525E-3,-5.512738600E-2,-2.854906321E-1
1.469122578E1,1.917474344E-2,-5.193159729E-2,-3.046653569E-1
1.469373901E1,4.367580265E-2,-5.193159729E-2,-3.185137808E-1
1.469625224E1,6.285054982E-2,-5.938844010E-2,-3.323622346E-1
1.469876547E1,9.267792851E-2,-6.897581369E-2,-3.504717052E-1
1.470127870E1,1.225053072E-1,-8.175897598E-2,-3.664506674E-1
1.470379193E1,1.502021551E-1,-9.347687662E-2,-3.824295998E-1
1.470630516E1,1.842905879E-1,-1.105210930E-1,-3.962780237E-1
1.470881839E1,2.130527049E-1,-1.286305636E-1,-4.090611935E-1
1.471133162E1,2.407495528E-1,-1.424790025E-1,-4.239748716E-1
1.471384485E1,2.716422081E-1,-1.520663649E-1,-4.367580414E-1
1.471635808E1,2.982738018E-1,-1.627189964E-1,-4.495412111E-1
1.471887136E1,3.259706497E-1,-1.669800580E-1,-4.580633044E-1
1.472138459E1,3.547327518E-1,-1.744368970E-1,-4.687159657E-1
1.472389782E1,3.760380149E-1,-1.744368970E-1,-4.793685973E-1
1.472641104E1,3.994738162E-1,-1.712411046E-1,-4.868254364E-1
1.472892427E1,4.229096174E-1,-1.659147888E-1,-4.953475296E-1
1.473143750E1,4.452801645E-1,-1.627189964E-1,-5.038696527E-1
1.473395073E1,4.655201733E-1,-1.573926806E-1,-5.081307292E-1
1.473646396E1,4.846948981E-1,-1.510011107E-1,-5.123917460E-1
1.473897719E1,5.017391443E-1,-1.435442567E-1,-5.209138393E-1
1.474149042E1,5.209138393E-1,-1.328916252E-1,-5.230444074E-1
1.474400365E1,5.347622633E-1,-1.190432012E-1,-5.230444074E-1
1.474651688E1,5.507412553E-1,-1.019989848E-1,-5.230444074E-1
1.474903011E1,5.645896792E-1,-8.175897598E-2,-5.209138393E-1
1.475154334E1,5.752422810E-1,-6.258422881E-2,-5.187833309E-1
1.475405656E1,5.826991200E-1,-4.234422371E-2,-5.198485851E-1
1.475656979E1,5.869601965E-1,-1.571263745E-2,-5.155875683E-1
1.475908302E1,5.912212729E-1,7.723160554E-3,-5.145222545E-1
1.476159625E1,5.986781120E-1,2.796316706E-2,-5.091959834E-1
1.476410948E1,5.997433662E-1,5.033370107E-2,-5.060001612E-1
1.476662276E1,5.954822898E-1,7.483476400E-2,-5.070654154E-1
1.476913599E1,5.922865272E-1,9.720529616E-2,-5.028043985E-1
1.477164922E1,5.869601965E-1,1.249021515E-1,-4.974780679E-1
1.477416245E1,5.773728490E-1,1.451421529E-1,-4.910864830E-1
